snapshotHead	snapshotTree	path	scope	manualReview	finalCapability	finalClassification	owner	target	provenance	reason
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/openapi_contract_test.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/openapi_contract_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/openapi_contract_test.go#blob=4fe41d7d6ebf48e04359b01dfc906d6be273e4f0;sha256=269943c20cf5ca6b157de5405d90d63a11210a570794b324db6b7f2d513c6309	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/operations_exercise_governance_api.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/operations_exercise_governance_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/operations_exercise_governance_api.go#blob=e123a91460ed62798958e03b6f0acf427cc2028b;sha256=c88bff667d9450b61f306a419d2fdb0b0dab07c4c7e0ff0ad70ba18c1d4f89cd	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/operations_exercise_governance_api_test.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/operations_exercise_governance_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/operations_exercise_governance_api_test.go#blob=6873b808b3a6d520b42104bc30efd7df11960716;sha256=6163c9fea8a21e505cadb068a8640733f762f19b403e533b5dab2750bcb5bb6d	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/outbox_api.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/outbox_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/outbox_api.go#blob=99c554ec74ab75eabf367e40b3b54a8da2a5db39;sha256=276a77a384f54cf69feadb13840f31ad6d1814d50b1e5f75f73dc806214e82a8	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/penetration_governance_api.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/penetration_governance_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/penetration_governance_api.go#blob=46cb9e12c5082229ca6ea80b30948a67eb190ed5;sha256=9c6b80ee10d1a2db2711d06cccd0d401183bf3b5cecc66fb92c4acd35dd41f6c	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/penetration_governance_api_test.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/penetration_governance_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/penetration_governance_api_test.go#blob=4dd66f5aefeaf4e5f255f85498f593e549559714;sha256=f4a47d4a3e9b25a142f3ce1e0855c7ea1540b672466614ffbb8950974e8360d5	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/placement_api.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/placement_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/placement_api.go#blob=35917a7a6176dd5d8bb220a79f4a0856e6586b65;sha256=0b6e3004dd8a904e1d5ad72577c57eefd90fd0bcf98c0ee91874036665b46fd4	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/placement_api_test.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/placement_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/placement_api_test.go#blob=91aad6317d2335f3debe112d8a6d51d52e5389c6;sha256=0365a609ccbe13c06abb94f0a0d8534f048745695084d71140a10a8de73717f9	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/platform_profile_test.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/platform_profile_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/platform_profile_test.go#blob=2f60efad228eb56e1d425a7711ca5dac677e257b;sha256=a1f2ad344d80cb5ee0b7a755bd05e82df9ce0cc669b300268019ccc9d9ae6a37	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/platform_tenant_api.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/platform_tenant_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/platform_tenant_api.go#blob=0cef53f03caf51eb66fdcf6737470155bb67023d;sha256=1822843dd0c5e0e53f8eb2a07d9e24b976ce1f1cc9769607fefbabc113c8744e	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/platform_tenant_api_test.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/platform_tenant_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/platform_tenant_api_test.go#blob=e2b6c1339d3b0722fa175648bf3e17cd5cf9c472;sha256=5fb3d8bd8e5e46900b89e9cc1254ead5a43bdf3963078ac8ce2da81e5abca333	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/privacy_api.go	control-plane	false	management-api	deferred-public-extension	deferred	conformance/platform-adapter/privacy-export/legacy/httpapi/privacy_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/privacy_api.go#blob=72a2d81ce118c657bf82ca980ef0ac15f9b7daab;sha256=98902bb87292ffdc51bc4f75538dc8d9ae064ba172bcbb9fefb180ea65de1144	Retain behavior only as a future external enterprise adapter oracle; public core must not import this implementation or schema.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/provider_capabilities_api.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/provider_capabilities_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/provider_capabilities_api.go#blob=7cdfb98c9dfaaa15ec3b9c94d6ca703735f1f03e;sha256=d2cd9a25b857aa3daa6aa451d68580125e948353d4ec5d994a630b26df07d98f	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/provider_capabilities_api_test.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/provider_capabilities_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/provider_capabilities_api_test.go#blob=eebf624f382c39ba61d587b3f9443bfa7381c6ec;sha256=3e46fd4204307052c6fa6f8cfc003fc7e9003594ecc99776ed37c56181dc444f	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/provider_commercial_authorization_api.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/provider_commercial_authorization_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/provider_commercial_authorization_api.go#blob=a5353e2c3edce4567887bb159471d52b0e49b918;sha256=d41f5d73a65322bea6e094430a51a4a2a5513e0c4fb900cf0cea736dc7238779	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/provider_commercial_authorization_api_test.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/provider_commercial_authorization_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/provider_commercial_authorization_api_test.go#blob=59e23c89c0100a545c8040d978a0a9a3ffa9a6c3;sha256=af0d0be4858f46726c420d4c03333e98bb49c96b3c97c656b0893f0fe0d8cfba	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/quotas_api.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/quotas_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/quotas_api.go#blob=223e66b7c1e68437742916428d070a8fb09d05d1;sha256=29e926fb5c2ed65e33d4e2c686e0889c3c142b316ab8a2f20ba723704c95577b	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/recovery_governance_api.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/recovery_governance_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/recovery_governance_api.go#blob=62b4101feb89eada8bb001d1011eb6db01a9f459;sha256=89990344223cb60b0b317eefb0e8193ad6e3ae781c5c5443494185ca20bfcf79	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/recovery_governance_api_test.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/recovery_governance_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/recovery_governance_api_test.go#blob=66ed51d04ed751917e3b1284847e347b2465ca27;sha256=d693212d7ce1cef5fba617389fdd8fa3c3f98f65d7ca28886bfbf521c9a7a91a	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/release_governance_api.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/release_governance_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/release_governance_api.go#blob=4e446a3db7952d55ccdf62b3f3fd225f6ddc8935;sha256=cce35688d1a7ce5a9a94cdbbad2b77fc06e2caaa2d6f5e55dfa475b7b33f918f	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/release_governance_api_test.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/release_governance_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/release_governance_api_test.go#blob=69d8c91bde043ac3bfefa63474ff488093f279c4;sha256=2b3b995680ba49d1b6b6045f5aa9b710506eb186265fe90382faa2837db54a57	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/resource_lifecycle_policy_api.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/resource_lifecycle_policy_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/resource_lifecycle_policy_api.go#blob=38e7856325d85da8a18f771fd4ff8507709b25a8;sha256=a496d631673962813cda934c20854a0ff1912d70efcd55da50f5fb55a92d93cd	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/retention_api.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/retention_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/retention_api.go#blob=24e435ac714362a7035edc943c3d681e8fccb81b;sha256=e93e3f22c80105ffeb55ac5946250a8c91ee4a59b79c41c625af1d6785ffe555	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/routing_api.go	control-plane	false	management-api	adapter	public-platform-adapter	services/control-plane/adapters/ingress/legacy/httpapi/routing_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/routing_api.go#blob=2e410bd590dad62200a18ccc0fa43780f79c3b17;sha256=9373abe2cfa59e602bd852c94db9d8d4de22aff60c7261ebbcb267c48f48cfe8	Rewrite this environment side effect behind the versioned public Adapter boundary; adapter returns fenced observations/receipts and never owns Control Plane state.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/routing_api_test.go	control-plane	false	management-api	adapter	public-platform-adapter	services/control-plane/adapters/ingress/legacy/httpapi/routing_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/routing_api_test.go#blob=d1c59d110fd5c9fa9e5a7e5a80ebc9aa9ed1795b;sha256=179c9cfcf7aa91f5f10892cd70b7133ffe0ee7489c24ffb473831981a222894e	Rewrite this environment side effect behind the versioned public Adapter boundary; adapter returns fenced observations/receipts and never owns Control Plane state.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/scim_api.go	control-plane	false	management-api	deferred-public-extension	deferred	conformance/platform-adapter/enterprise-identity/legacy/httpapi/scim_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/scim_api.go#blob=de838abde727b218b97a77b38f75650fe84d8684;sha256=7cc29feb59faf364c60fd6087023426217b4bdb3073ea8e16286eb27b338829a	Retain behavior only as a future external enterprise adapter oracle; public core must not import this implementation or schema.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/sdk_conformance_test.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/sdk_conformance_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/sdk_conformance_test.go#blob=5a2858824145e58d5dcd29d09c42c3783f42509f;sha256=7908052127af984f6c052f86fc139ab42d0686005919bc98fc1b2237731e4bb1	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/security_test.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/security_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/security_test.go#blob=bd5ccb6f731ed4e473faec3f087aa0df19825361;sha256=152ff981eb538f7da5e86da1e8b97b092d14ff75b3eb1c64489b89ca587fad43	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/server.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/server.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/server.go#blob=46e2655c6e8cacea2719c9f7e3debdfab46f7530;sha256=b74d3735f42c2b2e222b1f6a0fffe3b6556af6ca2db549ee1d1fad75e6d89956	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/service_accounts_api.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/service_accounts_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/service_accounts_api.go#blob=8b3fa97026eb2273bbbfcf5a632f7a2690caa283;sha256=68dbaa68bbd437241d26ebc75d9c93cd7d1d2d9948aa551d9d4d6a95a33eaff1	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/session_events_sse.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/session_events_sse.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/session_events_sse.go#blob=bdf58b153fb995699a848f7901a90f8724621ee7;sha256=c050a73fb9a4a4e836d73bb9fc267e816f0941a019f972ab00e3e12c4e999788	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/session_events_sse_test.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/session_events_sse_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/session_events_sse_test.go#blob=31f41131e71db0aad8a347df768f1784ec5d0beb;sha256=61930186f0e0e001ce7a6d7fa831805007a641428ea29725ef9d2a17348e7f86	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/session_interactions_test.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/session_interactions_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/session_interactions_test.go#blob=a4d0f0605b1b1575de29a5946781974139771e59;sha256=f714b53a6dd175a18d871719d14254623e4a9eae440741837dcff391410f5a98	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/session_model_api.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/session_model_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/session_model_api.go#blob=0f97b512fb890958bddf1618d373fefd1f4acd64;sha256=028b6f6c0bafed67b58891e90c79fef1d7aada60e99741f1065d77a9a75ea7e7	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/session_model_api_test.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/session_model_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/session_model_api_test.go#blob=420136a9544b16fbb9bd0c76286b090930b0dcdd;sha256=a1128f92ce81bc2129c6972510d8857985a5fefc49d0ec4933a2dd277a0a108f	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/session_operations_api.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/session_operations_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/session_operations_api.go#blob=151f2d469d832aba75a234f0d884031e629ec8da;sha256=989474ec2a2daf1c29f8a5be927a154db727dfda33ae632c5c43a1df024f3f96	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/session_operations_api_test.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/session_operations_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/session_operations_api_test.go#blob=419186fcd0da63dc370b55cbea23b08a95859888;sha256=ab7954cfdb020bfc4fdf66cdd237237686da720a80bcb028a74f2f7e2f2a55d5	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/session_settlement_api_test.go	control-plane	false	management-api	rewrite-public	public-core	services/control-plane/internal/api/legacy/session_settlement_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/session_settlement_api_test.go#blob=1098d51cb76597865ab6256d05f26731f8a7c26e;sha256=4428f889b14b0fc1cd7db68d3a58757a8c0cdd7e684dccfde2970a8e50f218ee	Rewrite this legacy Control Plane capability against public contracts, new migration lineage and single-writer authority; do not copy Synara internal imports or table identity.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/slo_governance_api.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/slo_governance_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/slo_governance_api.go#blob=af248187ca5901bffd3624d11cb9bb1fae849b58;sha256=de4983a47553b153b942aad655597a0d7815011a638ad001be54256304d977cb	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/slo_governance_api_test.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/slo_governance_api_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/slo_governance_api_test.go#blob=a8990e1962aa3f9cca5814f5c2572eff669e3d7f;sha256=cdbec6c52e13a8d4809d326b1d9d4be7ab024e70065df6eb5f9e5e3c7bd332e8	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/support_access_api.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/support_access_api.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/support_access_api.go#blob=839717aaf1fc8ff7d33c2232a72674f8e9efb1cf;sha256=4451378fc9400514dd5f63ae7ee5d4030bcd4242593aad3b89f58e408cc0fba6	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0	ba41fc168ea65978b1f17fdb8abc5afbc22ca9cc	services/control-plane/internal/httpapi/support_access_middleware_test.go	control-plane	false	management-api	synara-only	synara-host	hxp0618/synara:services/control-plane/internal/httpapi/support_access_middleware_test.go	2c50b1eb54ed3228719bb55cc8bdcd1b0babc8e0:services/control-plane/internal/httpapi/support_access_middleware_test.go#blob=6f3ef9010798c2eba595fd90707c313eabe051d8;sha256=54f312d025fa0d55cc64b8a9eb642b8cdb61f2eb6db15d6fac69214bab36b0fb	This code/SQL/test implements Synara commercial, desktop, support, or Stage 6 product governance and remains outside public platform authority.
